iter	Passed	Remaining
404	8720	2045
405	8742	2024
406	8763	2002
407	8784	1980
408	8805	1959
409	8826	1937
410	8848	1916
411	8869	1894
412	8890	1872
413	8911	1851
414	8932	1829
415	8954	1808
416	8975	1786
417	8996	1764
418	9017	1743
419	9038	1721
420	9059	1699
421	9080	1678
422	9101	1656
423	9122	1635
424	9145	1613
425	9170	1593
426	9194	1571
427	9222	1551
428	9247	1530
429	9272	1509
430	9295	1488
431	9318	1466
432	9339	1445
433	9361	1423
434	9383	1402
435	9404	1380
436	9424	1358
437	9445	1337
438	9466	1315
439	9487	1293
440	9508	1272
441	9529	1250
442	9550	1228
443	9571	1207
444	9593	1185
445	9613	1164
446	9635	1142
447	9661	1121
448	9685	1100
449	9709	1078
450	9720	1056
451	9742	1034
452	9764	1013
453	9788	991
454	9810	970
455	9832	948
456	9853	927
457	9874	905
458	9895	883
459	9916	862
460	9937	840
461	9959	819
462	9982	797
463	10007	776
464	10031	755
465	10052	733
466	10075	712
467	10101	690
468	10125	669
469	10148	647
470	10169	626
471	10191	604
472	10212	582
473	10233	561
474	10254	539
475	10277	518
476	10301	496
477	10325	475
478	10346	453
479	10368	432
480	10390	410
481	10414	388
482	10439	367
483	10460	345
484	10481	324
485	10503	302
486	10524	280
487	10545	259
488	10566	237
489	10586	216
490	10607	194
491	10627	172
492	10651	151
493	10675	129
494	10698	108
495	10719	86
496	10740	64
497	10762	43
498	10783	21
499	10804	0
