Feature,Seed,Fold,R²,MAE,MSE,RMSE,RSE
TC,0,1,0.8829939868165263,1.6756040262487553,7.117173603968023,2.667803141906843,0.3420614172681183
TC,0,2,0.8666224443571269,1.7391259093535096,7.663217704466878,2.7682517415269294,0.3652089205412063
TC,0,3,0.8720935766875545,1.73591954315862,6.49129389703011,2.547801777421099,0.35764007509288653
TC,1,1,0.8882830645511964,1.5660718975001646,6.2326717309280975,2.496531940698556,0.3342408345023145
TC,1,2,0.8195035306637439,2.01512803930571,9.582989864202546,3.0956404610682013,0.42484876054456844
TC,1,3,0.8389142566204499,1.8719063283623445,9.496287540709446,3.0816047022143263,0.4013548845841422
TC,2,1,0.841820571708225,1.679522356333082,9.072469835976262,3.0120540891518304,0.3977177746741715
TC,2,2,0.8458400680751557,1.8758407033702902,9.124196827986802,3.0206285484956275,0.39263205666991124
TC,2,3,0.8908165356215988,1.5214078054407165,5.785661260915663,2.4053401549293736,0.3304292123562946
TC,3,1,0.7887234442086688,1.9756064115916285,10.428708601608951,3.2293511115406686,0.45964829575593025
TC,3,2,0.767194808055468,2.4057199348201497,14.175018653648486,3.7649725966663405,0.48249890356821745
TC,3,3,0.8713169355300144,1.6345163174771062,7.449188318683707,2.7293201202284254,0.3587242178470608
TC,4,1,0.8962995073240798,1.5429352167670851,5.657528150416749,2.3785558960042854,0.32202560872688407
TC,4,2,0.8245504997342868,2.1272401341461653,10.798655094957942,3.2861307178744337,0.4188669242918485
TC,4,3,0.854318422229711,1.7666933957981963,7.857986583807647,2.803210049890598,0.3816825615223847
TC,5,1,0.9003800117097119,1.6243403367709426,5.369354046275173,2.317186666256125,0.3156263428332433
TC,5,2,0.8220571777666741,1.7756513010440622,9.491819755545746,3.0808797048157763,0.42183269459979744
TC,5,3,0.8208366582952966,2.0525242726791313,11.160963315498185,3.340802795062616,0.423276909014304
TC,6,1,0.8137002985863947,2.0618170305041477,10.324451329023011,3.213168425249914,0.431624491211522
TC,6,2,0.9307734468968426,1.379409766843357,3.684032787346778,1.9193834393749412,0.26310939379497156
TC,6,3,0.840424352038499,1.8500565525088641,9.521565279493165,3.085703368681631,0.39946920777639555
TC,7,1,0.8514383604775608,1.9333135079587584,9.402295530193845,3.066316280195806,0.3854369462343214
TC,7,2,0.8714631762873581,1.8614061844233685,6.87493504539808,2.622009734039536,0.358520325382874
