iter	Passed	Remaining
509	400	698
510	400	697
511	401	696
512	402	696
513	403	695
514	404	694
515	404	693
516	405	693
517	406	692
518	407	691
519	408	690
520	408	689
521	409	688
522	410	688
523	411	687
524	411	686
525	412	685
526	413	685
527	414	684
528	414	683
529	415	682
530	416	681
531	417	680
532	418	679
533	418	679
534	419	678
535	420	677
536	421	676
537	421	675
538	422	675
539	423	674
540	424	673
541	424	672
542	425	672
543	426	671
544	427	670
545	428	669
546	428	668
547	429	667
548	430	667
549	431	666
550	432	665
551	433	665
552	433	664
553	434	663
554	435	663
555	436	662
556	437	661
557	437	660
558	438	659
559	439	658
560	439	657
561	440	657
562	441	656
563	442	655
564	442	654
565	443	653
566	444	652
567	445	652
568	445	651
569	446	650
570	447	649
571	448	648
572	449	648
573	450	647
574	450	646
575	451	645
576	452	645
577	453	644
578	453	643
579	454	642
580	455	641
581	456	641
582	456	640
583	457	639
584	458	638
585	459	638
586	460	637
587	460	636
588	461	635
589	462	634
590	463	634
591	464	633
592	464	632
593	465	631
594	466	631
595	467	630
596	468	629
597	468	628
598	469	627
599	470	627
600	471	626
601	471	625
602	472	624
603	473	623
604	474	623
605	475	622
606	475	621
607	476	620
608	477	620
609	478	619
610	479	618
611	479	617
612	480	617
613	481	616
614	482	615
615	483	614
616	483	614
617	484	613
618	485	612
619	486	611
620	487	611
621	487	610
622	488	609
623	489	608
624	490	608
625	491	607
626	491	606
627	492	605
628	493	605
629	494	604
630	495	603
631	496	602
632	496	601
633	497	601
634	498	600
635	499	599
636	499	598
637	500	597
638	501	597
639	502	596
640	502	595
641	503	594
642	504	593
643	505	592
644	505	592
645	506	591
646	507	590
647	508	589
648	509	589
649	509	588
650	510	587
651	511	586
652	512	586
653	513	585
654	514	584
655	514	583
656	515	583
657	516	582
658	517	581
659	518	580
660	518	580
661	519	579
662	520	578
663	521	577
664	522	576
665	522	576
666	523	575
667	524	574
668	525	573
669	526	573
670	526	572
671	527	571
672	528	570
673	529	570
674	530	569
675	531	568
676	531	568
677	532	567
678	533	566
679	534	565
680	534	564
681	535	564
682	536	563
683	537	562
684	538	561
685	538	560
686	539	560
687	540	559
688	541	558
689	542	558
690	543	557
691	543	556
692	544	555
693	545	554
694	546	554
695	546	553
696	547	552
697	548	551
698	549	550
699	549	549
700	550	549
701	551	548
702	552	547
703	552	546
704	553	545
705	554	544
706	554	543
707	555	543
708	556	542
709	557	541
710	558	540
711	558	539
712	559	539
713	560	538
714	561	537
715	561	536
716	562	535
717	563	535
718	564	534
719	564	533
720	565	532
721	566	531
722	567	530
723	567	530
724	568	529
725	569	528
726	570	527
727	570	526
728	571	526
729	572	525
730	573	524
731	574	523
732	574	523
733	575	522
734	576	521
735	577	520
736	577	519
737	578	519
738	579	518
739	580	517
740	581	516
741	581	515
742	582	515
743	583	514
744	583	513
745	584	512
746	585	511
747	586	511
748	587	510
749	588	509
750	588	508
751	589	508
752	590	507
753	591	506
754	592	505
755	592	505
756	593	504
757	594	503
758	595	502
759	595	501
760	596	500
761	597	500
762	598	499
763	598	498
764	599	497
765	600	496
766	600	495
767	601	495
768	602	494
769	603	493
770	604	492
771	604	492
772	605	491
773	606	490
774	607	489
775	607	488
776	608	487
777	609	487
778	610	486
779	610	485
780	611	484
781	612	483
782	613	483
783	613	482
784	614	481
785	615	480
786	616	480
787	617	479
788	617	478
789	618	477
790	619	476
791	620	476
792	620	475
793	621	474
794	622	473
795	623	472
796	624	472
797	624	471
798	625	470
799	626	469
800	627	468
801	627	468
802	628	467
803	629	466
804	630	465
805	630	464
806	631	464
807	632	463
808	633	462
809	634	462
810	635	461
811	635	460
812	636	459
813	637	458
814	638	458
815	639	457
816	639	456
817	640	455
818	641	455
819	642	454
820	643	453
821	643	452
822	644	452
823	645	451
824	646	450
825	647	449
826	647	448
827	648	448
828	649	447
829	650	446
830	651	445
831	651	444
832	652	444
833	653	443
834	654	442
835	654	441
836	655	441
837	656	440
838	657	439
839	657	438
840	658	437
841	659	437
842	660	436
843	661	435
844	661	434
845	662	433
846	663	433
847	664	432
848	664	431
849	665	430
850	666	430
851	667	429
852	668	428
853	668	427
854	669	426
855	670	426
856	671	425
857	671	424
858	672	423
859	673	422
860	674	422
861	675	421
862	675	420
863	676	419
864	677	419
865	678	418
866	679	417
867	679	416
868	680	415
869	681	415
870	682	414
871	683	413
872	684	413
873	685	412
874	686	411
875	686	410
876	687	410
877	688	409
878	689	408
879	690	407
880	690	406
881	691	406
882	692	405
883	693	404
884	693	403
885	694	402
886	695	402
887	696	401
888	697	400
889	697	399
890	698	399
891	699	398
892	700	397
893	701	396
894	701	396
895	702	395
896	703	394
897	704	393
898	705	392
899	705	392
900	706	391
901	707	390
902	708	389
903	708	388
904	709	388
905	710	387
906	711	386
907	711	385
908	712	384
909	713	384
910	714	383
911	714	382
912	715	381
913	716	380
914	717	380
915	717	379
916	718	378
917	719	377
918	720	376
919	720	376
920	721	375
921	722	374
922	723	373
923	723	372
924	724	372
925	725	371
926	726	370
927	726	369
928	727	368
929	728	368
930	729	367
931	729	366
932	730	365
933	731	364
934	732	364
935	733	363
936	733	362
937	734	361
938	735	361
939	736	360
940	736	359
941	737	358
942	738	357
943	739	357
944	740	356
945	740	355
946	741	354
947	742	353
948	743	353
949	744	352
950	744	351
951	745	350
952	746	350
953	747	349
954	748	348
955	748	347
956	749	347
957	750	346
958	751	345
959	752	344
960	753	344
961	753	343
962	754	342
963	755	341
964	756	340
965	756	340
966	757	339
967	758	338
968	759	337
969	760	337
970	760	336
971	761	335
972	762	334
973	763	333
974	763	332
975	764	332
976	765	331
977	766	330
978	767	329
979	768	329
980	768	328
981	769	327
982	770	326
983	771	326
984	772	325
985	772	324
986	773	323
987	774	322
988	775	322
989	776	321
990	776	320
991	777	319
992	778	318
993	778	318
994	779	317
995	780	316
996	781	315
997	781	314
998	782	314
999	783	313
1000	784	312
1001	785	311
1002	785	311
1003	786	310
1004	787	309
1005	788	308
1006	788	307
1007	789	307
1008	790	306
1009	791	305
1010	791	304
1011	792	303
1012	793	303
1013	794	302
1014	794	301
1015	795	300
1016	796	299
1017	797	299
1018	797	298
1019	798	297
1020	799	296
1021	800	296
1022	801	295
1023	801	294
1024	802	293
1025	803	292
1026	804	292
1027	804	291
1028	805	290
1029	806	289
1030	807	288
1031	808	288
1032	809	287
1033	810	286
1034	810	285
1035	811	285
1036	812	284
1037	813	283
1038	813	282
1039	814	282
1040	815	281
1041	816	280
1042	816	279
1043	817	278
1044	818	278
1045	819	277
1046	820	276
1047	820	275
1048	821	274
1049	822	274
1050	823	273
1051	824	272
1052	825	271
1053	825	271
1054	826	270
1055	827	269
1056	828	268
1057	828	267
1058	829	267
1059	830	266
1060	831	265
1061	832	264
1062	832	264
1063	833	263
1064	834	262
1065	835	261
1066	836	261
1067	837	260
1068	837	259
1069	838	258
1070	839	257
1071	840	257
1072	841	256
1073	842	255
1074	842	254
1075	843	254
1076	844	253
1077	845	252
1078	846	251
1079	846	250
1080	847	250
1081	848	249
1082	849	248
1083	850	247
1084	850	247
1085	851	246
1086	852	245
1087	853	244
1088	854	243
1089	855	243
1090	856	242
1091	856	241
1092	857	240
1093	858	240
1094	859	239
1095	860	238
1096	861	237
1097	861	237
1098	862	236
1099	863	235
1100	864	234
1101	864	233
1102	865	233
1103	866	232
1104	867	231
1105	868	230
1106	868	229
1107	869	229
1108	870	228
1109	871	227
