Feature,Seed,Fold,R²,MAE,MSE,RMSE,RSE
S_TC,0,1,0.8773143459489677,0.07821551344073953,0.011727350008590242,0.10829288992630237,0.3502651196608539
S_TC,0,2,0.8448582916720904,0.08092257314579314,0.017624484672605936,0.13275723962408204,0.3938803223415834
S_TC,0,3,0.8738117616625176,0.08542774160756061,0.01447323906476417,0.12030477573548014,0.3552298387487774
S_TC,1,1,0.9016329916062686,0.08397854905275169,0.013704085830853625,0.11706445161044246,0.31363515171889034
S_TC,1,2,0.8771832636026122,0.06731156093120656,0.009555532711675014,0.09775240514521888,0.3504521884614044
S_TC,1,3,0.8520380489586886,0.08529114559279465,0.015579970433295044,0.12481975177549041,0.3846582262753669
S_TC,2,1,0.8135476824956054,0.0978799069250434,0.02318303530181132,0.15225976258293364,0.4318012476873991
S_TC,2,2,0.8917063804017621,0.066487108301187,0.010345195194912744,0.10171133267690845,0.3290799592777383
S_TC,2,3,0.8464221288999402,0.08717877605322573,0.015987246505455525,0.12644068374323006,0.39189012631101056
S_TC,3,1,0.8721766577009566,0.07782203068126398,0.012707050420334555,0.11272555353749457,0.35752390451415034
S_TC,3,2,0.8478208402710401,0.08875081501921932,0.016953398181274053,0.1302052156454343,0.39010147363084885
S_TC,3,3,0.8765052392173789,0.07581530469404182,0.01394202427155397,0.11807634933192154,0.3514182135043958
S_TC,4,1,0.8240307336877599,0.09494493673115852,0.01852546812008413,0.13610829555939685,0.4194869083919546
S_TC,4,2,0.8500252022191289,0.08008022894099333,0.013007102232201922,0.11404868360573883,0.3872657973290064
S_TC,4,3,0.5090502826368499,0.12177863421325125,0.06334378850539081,0.25168191930567996,0.7006780411595257
S_TC,5,1,0.8803526122201422,0.07604348114956185,0.012449850762231644,0.11157889926967215,0.3459008351823653
S_TC,5,2,0.7869749077423829,0.10775956469027363,0.030747425904760404,0.17534943941957842,0.4615464139798045
S_TC,5,3,0.8377060574065829,0.07648307927784907,0.012265846683686826,0.11075128298889736,0.4028572235835136
S_TC,6,1,0.8538674528686355,0.07999172824114356,0.01445899958132168,0.12024558029849447,0.3822728699912727
S_TC,6,2,0.9190036534645417,0.06749540119140544,0.010419865057926915,0.10207774026655819,0.2845985708598311
S_TC,6,3,0.8271949751079001,0.08910289989704819,0.0158267141648404,0.12580426926317087,0.41569823777843934
S_TC,7,1,0.8729661120625026,0.08313459221982893,0.018461554616020812,0.13587330354422392,0.3564181363756583
S_TC,7,2,0.8180499615309833,0.07851412989445875,0.014040540772344401,0.11849278784949066,0.42655602031739837
S_TC,7,3,0.8753577065494835,0.07924481259980344,0.01200882986359997,0.10958480671881467,0.35304715471239323
S_TC,8,1,0.7850320714279403,0.09072170474875592,0.01904034486860863,0.137986756134814,0.4636463399748344
S_TC,8,2,0.898779035369299,0.07343429558443133,0.010928005365990498,0.1045371004284627,0.3181524235813724
S_TC,8,3,0.8587194232003401,0.09123780823516041,0.017907086259932533,0.13381736157887933,0.3758730860272651
S_TC,9,1,0.9011151230189216,0.07173693408187692,0.01034321637272013,0.1017016045729866,0.3144596587498599
S_TC,9,2,0.8527020562092665,0.08784354192798882,0.01610784006530366,0.12691666582960515,0.38379414246537613
S_TC,9,3,0.8403643951516215,0.08967589393310997,0.017385596732434463,0.1318544528350653,0.3995442464213174
S_TC,10,1,0.8701767475181821,0.09618035572469626,0.019431596157069547,0.13939726022081478,0.3603099394713084
S_TC,10,2,0.9130041353232813,0.06264472280153875,0.007885963631456433,0.08880294832637277,0.29495061396226785
S_TC,10,3,0.8414142681398409,0.07779156001293037,0.01279522273400314,0.11311597028714884,0.3982282409123682
S_TC,11,1,0.8221574389522954,0.08296332376956737,0.014332698670627276,0.11971924937380486,0.42171383786603994
S_TC,11,2,0.7960087374218205,0.10404027066411144,0.028929044426223193,0.1700854033308655,0.4516539190333451
S_TC,11,3,0.9063127591172545,0.07011551865049011,0.009531412367356521,0.09762895250568103,0.30608371548114977
S_TC,12,1,0.8807125310275882,0.0697469345310572,0.010130462691587743,0.10065019965994973,0.3453801803410436
S_TC,12,2,0.888281900824228,0.07790552248666356,0.013365197207364917,0.11560794612553636,0.33424257534876084
S_TC,12,3,0.8711856362224754,0.08831958856932598,0.0152799720761148,0.12361218417338478,0.35890717989129817
S_TC,13,1,0.8656327087168023,0.08018587000940262,0.01442890210303384,0.12012036506368869,0.36656144271212937
S_TC,13,2,0.8833126131602981,0.07136277782679445,0.009696489639070549,0.09847075524779196,0.3415953554129534
S_TC,13,3,0.884206530299157,0.08632470315075007,0.015470626562502776,0.12438097347465478,0.34028439532373944
S_TC,14,1,0.8921337264948491,0.08412607097630276,0.016200675889819192,0.12728187573185426,0.32843001310043346
S_TC,14,2,0.8119916042911544,0.08500418432223981,0.01761846519315069,0.13273456668536154,0.43359934929476734
S_TC,14,3,0.8725223128592261,0.06898179804283473,0.009926823700672558,0.09963344669674214,0.3570401758076728
S_TC,15,1,0.912581687373592,0.06643248884810371,0.009282419028326444,0.09634531139773457,0.2956658800511279
S_TC,15,2,0.9124651159217492,0.0732292415108017,0.010708676973550137,0.1034827375630841,0.295862948133508
S_TC,15,3,0.8582385346964903,0.07961960621810404,0.013499197562113938,0.11618604719205287,0.3765122379199775
S_TC,16,1,0.8937244003312993,0.07713513025043149,0.013134682055434277,0.11460664053812186,0.32599938599436146
S_TC,16,2,0.7872971081316127,0.08803753244132699,0.018903261665438875,0.13748913289943637,0.4611972374899781
S_TC,16,3,0.8658446525364312,0.08246514234306444,0.014736038539902583,0.12139208598546522,0.3662722313574547
S_TC,17,1,0.9018061456690059,0.07554613061049194,0.011838703778019115,0.10880580764839308,0.3133589863574909
S_TC,17,2,0.8863225099626232,0.07601419012752257,0.012208522398817716,0.11049218252355103,0.3371609260240232
S_TC,17,3,0.849705312632839,0.07953484797699366,0.014424820122748773,0.12010337265351366,0.3876785877078602
S_TC,18,1,0.796276340298626,0.09697584706587614,0.019676665373451595,0.14027353768067446,0.4513575741043613
S_TC,18,2,0.8789685874389003,0.08590527704915578,0.015186852294627901,0.12323494753773338,0.3478956920703384
S_TC,18,3,0.9185098165755698,0.06929201306724812,0.008122557354104344,0.09012523150652288,0.2854648549724294
S_TC,19,1,0.8639955677776882,0.08073577771715094,0.01687274172426723,0.12989511816949562,0.3687877875178513
S_TC,19,2,0.869529184680721,0.08563184661824648,0.012180030360187338,0.11036317483738559,0.3612074408415183
S_TC,19,3,0.792753654107739,0.09364192338521933,0.02174278423104843,0.1474543462602864,0.4552431722631993
S_TC,20,1,0.8914816469884101,0.07837240785362175,0.012238948935783367,0.11062978322216566,0.329421239466416
S_TC,20,2,0.8823158442046583,0.07903033612663331,0.014115292289420813,0.11880779557512551,0.34305124368721035
S_TC,20,3,0.8346557727040974,0.08073064641518761,0.014404285332400435,0.12001785422344642,0.4066254139818398
S_TC,21,1,0.9045195334743178,0.07315365921217479,0.012365807783587505,0.11120165369088494,0.30899913677174273
S_TC,21,2,0.8807383529109147,0.08018662076690522,0.01358716879708687,0.11656401158628193,0.34534279649224653
S_TC,21,3,0.8175207838032378,0.08490467649694983,0.0145639498063927,0.12068119077301442,0.4271758609715233
S_TC,22,1,0.8534732620428597,0.07856932620383165,0.013194967741327576,0.11486935074826346,0.3827881110446618
S_TC,22,2,0.8768204560991109,0.08848902265033239,0.016218333732924108,0.12735122195300722,0.35096943442540574
S_TC,22,3,0.8638622848593877,0.08192700739309093,0.013512898868253806,0.11624499502453345,0.36896844735100637
S_TC,23,1,0.8717945377064102,0.06681385061756752,0.01001219810205215,0.10006097192238415,0.3580579035485598
S_TC,23,2,0.9122930971800787,0.07182718084553918,0.011091622381598271,0.10531677160641732,0.29615351225322545
S_TC,23,3,0.8573219179974613,0.08630048695915982,0.016406991313763556,0.12808977833443055,0.3777275234908607
S_TC,24,1,0.8764845654948898,0.08062177028617595,0.012469983353530742,0.111669079666355,0.3514476269732237
S_TC,24,2,0.8374960674313041,0.08065288695788618,0.014228964302568198,0.11928522248194953,0.40311776513656133
S_TC,24,3,0.8949550281665578,0.08189416410861751,0.014179496461519002,0.11907769086406993,0.3241064205372091
S_TC,25,1,0.8635696841187646,0.08550620057893737,0.018080908505098522,0.13446526876892234,0.36936474639742684
S_TC,25,2,0.8922358258192294,0.06534464562962089,0.009231590234137733,0.0960811648250464,0.32827454086598096
S_TC,25,3,0.8291533652383946,0.08841981114457381,0.01803905511765168,0.13430954961450686,0.413335982902052
S_TC,26,1,0.894849143056392,0.06790010146357185,0.009937471916086326,0.09968686932633769,0.32426972868833753
S_TC,26,2,0.8699873145365234,0.09030168862159643,0.016763279467176442,0.12947308394865878,0.3605727186899704
S_TC,26,3,0.8642148971479837,0.07667477711836108,0.013641838450273917,0.1167982810244822,0.36849030224961987
S_TC,27,1,0.8975510002407071,0.0733114748927617,0.010851207461978235,0.10416912912172317,0.3200765529670877
S_TC,27,2,0.8373308791901575,0.07896960774051033,0.016197270353581917,0.12726849709799326,0.4033226014121234
S_TC,27,3,0.895956404942655,0.07938758939061165,0.012182858967494867,0.11037598908954278,0.32255789411723435
S_TC,28,1,0.834166602228849,0.07967115924455959,0.01293706746557866,0.11374123027987107,0.4072264698802756
S_TC,28,2,0.8156437666361008,0.09649911265359247,0.026757397190428477,0.16357688464580952,0.4293672476609029
S_TC,28,3,0.8483465154385026,0.08254038665365945,0.01376202138719687,0.11731164216392535,0.3894271235565102
S_TC,29,1,0.8890261122361115,0.07809524844686498,0.011320798394996952,0.10639924057528302,0.33312743472114165
S_TC,29,2,0.9078859092996668,0.06986193316841831,0.010471524171160845,0.10233046550837559,0.30350303244009474
S_TC,29,3,0.8313174325478141,0.0943836671750099,0.017547776564691187,0.13246802091331775,0.41070983364436975
S_TC,30,1,0.8214067433010033,0.0895952408145243,0.02254222209231896,0.15014067434349346,0.4226029539638793
S_TC,30,2,0.8985270440941493,0.0784747441214858,0.01077926610742761,0.10382324454296162,0.31854820028662967
S_TC,30,3,0.8829259308302506,0.0720770137800166,0.0106672489331385,0.10328237474583211,0.34216088199814637
S_TC,31,1,0.8638567357395177,0.07785952250894601,0.013638797795102915,0.11678526360420186,0.3689759670499995
S_TC,31,2,0.9014158676751383,0.07877843222094902,0.01137693609248712,0.10666272119389754,0.31398110185943
S_TC,31,3,0.8605790463742865,0.08435126645146146,0.015017382280633679,0.12254542945631909,0.37339115365219017
S_TC,32,1,0.8641890398163575,0.09126168010774695,0.015956939320588462,0.12632077944894285,0.36852538607759777
S_TC,32,2,0.8872339072279728,0.07509753174932447,0.011953711641634779,0.10933303088104152,0.33580663002988376
S_TC,32,3,0.9021194809281184,0.06808734584661152,0.009834183820713147,0.09916745343464833,0.3128586247362881
S_TC,33,1,0.8550033712833816,0.07531313763864322,0.013389080887513886,0.11571119603354675,0.3807842285555147
S_TC,33,2,0.8694560492653951,0.0799954057310514,0.015370734278378163,0.12397876543335219,0.3613086640735382
S_TC,33,3,0.8176647154866699,0.08887591915271438,0.020125755405080922,0.14186527201919757,0.4270073588514959
S_TC,34,1,0.8980791956046151,0.07123114773010607,0.009272745392518827,0.09629509537104591,0.3192503788492425
S_TC,34,2,0.8978267659014747,0.07274822693384829,0.012698400283496196,0.11268717887806134,0.3196454818991272
S_TC,34,3,0.8650046840933202,0.08004679001920906,0.014638122659043446,0.12098810957711277,0.3674170871185495
S_TC,35,1,0.9029070858010152,0.07122503888359828,0.010433982272690108,0.1021468661912352,0.31159735910142894
S_TC,35,2,0.8810296074864497,0.07197644030243837,0.010079543235420424,0.10039692841626394,0.3449208496358988
S_TC,35,3,0.860644687661512,0.08752708160975327,0.01834027300746936,0.1354262640977346,0.37330324447891955
S_TC,36,1,0.8842481249710291,0.07898552940235481,0.012894906047500642,0.11355573982631015,0.3402232723212374
S_TC,36,2,0.8212686960672188,0.09210908403076434,0.017921641194354476,0.13387173411274866,0.42276625212140717
S_TC,36,3,0.8682491796048895,0.08121754196404703,0.014824871487617379,0.12175742888061236,0.3629749583581635
S_TC,37,1,0.8439619793611808,0.08019145387496186,0.015879036497421374,0.12601204901683558,0.3950164814774433
S_TC,37,2,0.860256602817438,0.08363395780942391,0.012473223530183722,0.11168358666421724,0.37382268147152603
S_TC,37,3,0.8722483948701985,0.0879670891158852,0.016983688048349876,0.13032147961234125,0.35742356543714565
S_TC,38,1,0.8986650418871827,0.07673784083144845,0.011056368836576638,0.10514926931071199,0.3183315223360974
S_TC,38,2,0.8625133938300449,0.088507553597438,0.017988857633455445,0.13412254707339644,0.3707918636782031
S_TC,38,3,0.844264334874471,0.0765492691969024,0.012729122677412566,0.11282341369331353,0.3946335833726382
S_TC,39,1,0.8541892865498637,0.08845930967246525,0.017041125536530654,0.13054166207203988,0.3818516903853331
S_TC,39,2,0.9155710200874607,0.06536216019826646,0.008370308358647677,0.09148938932273883,0.2905666531323566
S_TC,39,3,0.8256778534025141,0.08323232779291423,0.018702094505323896,0.13675560136727086,0.4175190374072611
S_TC,40,1,0.8881458576680227,0.07669492962959971,0.012705564593322984,0.1127189628825735,0.33444602304703425
S_TC,40,2,0.8900111178356783,0.08315118153147533,0.012186105499779817,0.11039069480612855,0.33164571784408986
S_TC,40,3,0.8563176354200277,0.07788257380796662,0.014292477399957643,0.11955114972244157,0.379054566757838
S_TC,41,1,0.8651707066868303,0.0826937821837225,0.0163208989575364,0.12775327376445741,0.3671910855578737
S_TC,41,2,0.8532179186470032,0.06674027606459754,0.010825347811477967,0.10404493169529194,0.38312149685575814
S_TC,41,3,0.8877838631101744,0.08755133633083023,0.014423388593025306,0.12009741293227472,0.33498677121615644
S_TC,42,1,0.8509502172048677,0.07745329022599769,0.013129498250224268,0.11458402266557179,0.3860696605473321
S_TC,42,2,0.8668918624431896,0.0838705513703123,0.014628234565618764,0.12094723876806268,0.36483987933997886
S_TC,42,3,0.8471680393415444,0.09196714084158301,0.01930359099854054,0.13893736357992598,0.390937284814912
S_TC,43,1,0.9021021291359973,0.06634223654238841,0.010008441473171403,0.10004219846230591,0.31288635455066216
S_TC,43,2,0.8751707615934535,0.0885695540712373,0.013621143863470625,0.11670965625632965,0.3533118146999142
S_TC,43,3,0.8816075724964716,0.07364208083669525,0.013138374977085693,0.11462275069586182,0.34408200694533336
S_TC,44,1,0.8089846952978539,0.08654158520869133,0.015432208075595977,0.12422643871413193,0.43705297699723555
S_TC,44,2,0.8741181207661788,0.07784366282301221,0.013258214958376873,0.11514432230195666,0.35479836419270766
S_TC,44,3,0.4881150719235807,0.1287211857274396,0.06774463087863523,0.26027798769514726,0.7154613393303787
S_TC,45,1,0.9022796698707125,0.07287322263730456,0.011206537363160463,0.1058609340746645,0.3126025113931228
S_TC,45,2,0.8900832552281076,0.0796213053157772,0.01170753082558211,0.10820134391763399,0.33153694329877087
S_TC,45,3,0.8437265455490868,0.08464950665080977,0.015841099984507768,0.1258614316798747,0.39531437420224586
S_TC,46,1,0.8443165706362356,0.08795847079381121,0.015936864593967183,0.12624129512155355,0.3945673952112167
