iter	RMSE
0	0.2047239803
1	0.2035777289
2	0.2022880025
3	0.2008973626
4	0.1999419808
5	0.1986907128
6	0.1976131348
7	0.1965062796
8	0.1954002925
9	0.1943108438
10	0.193388792
11	0.1922760788
12	0.1914929511
13	0.1903937147
14	0.1892911992
15	0.1881243479
16	0.187122206
17	0.1858508714
18	0.1847503924
19	0.1835656672
20	0.1825019508
21	0.1813282415
22	0.1804985395
23	0.179564854
24	0.1787834972
25	0.1776487181
26	0.1765330238
27	0.1760183998
28	0.17534722
29	0.1744860555
30	0.1735396781
31	0.1726248009
32	0.1716151601
33	0.1707666475
34	0.1700479976
35	0.1692801054
36	0.1683567361
37	0.167545151
38	0.1667028717
39	0.1659834734
40	0.1649183174
41	0.1642224725
42	0.1635792304
43	0.1628297132
44	0.1620729383
45	0.1611334832
46	0.1603208585
47	0.1595499155
48	0.1589181126
49	0.1581225851
50	0.1573967381
51	0.1565903244
52	0.1558144863
53	0.1549023968
54	0.1542792171
55	0.1537429355
56	0.1529968404
57	0.1523557289
58	0.1518023334
59	0.151215361
60	0.1506237148
61	0.1499128961
62	0.1492864733
63	0.148522102
64	0.1478427626
65	0.1470219134
66	0.1465014897
67	0.1458488616
68	0.145166551
69	0.1446698971
70	0.1441836734
71	0.143571958
72	0.1429695803
73	0.142338223
74	0.1417479806
75	0.1411698197
76	0.1406541195
77	0.1401194361
78	0.1394502845
79	0.1389184597
80	0.138489174
81	0.1378902068
82	0.1372942798
83	0.136720412
84	0.1361599362
85	0.1356598529
86	0.1351627852
87	0.1345887621
88	0.1341278369
89	0.133585739
90	0.1331590618
91	0.1327846547
92	0.1322313257
93	0.1315958145
94	0.1311114304
95	0.130677773
96	0.1302497619
97	0.1297999518
98	0.1293881482
99	0.1289239999
100	0.1283908896
101	0.1279225152
102	0.1273529146
103	0.1269482547
104	0.1264707053
105	0.1259719495
106	0.1256727304
107	0.1254290307
108	0.1250167139
109	0.124408782
110	0.1238988536
111	0.1235572415
112	0.1230515409
113	0.1225483843
114	0.1222260386
115	0.1219138593
116	0.1214343241
117	0.1209938865
118	0.1206583437
119	0.120347607
120	0.1198920126
121	0.1194000608
122	0.1189476532
123	0.1187309058
124	0.1183712732
125	0.118051346
126	0.1177102351
127	0.1173840973
128	0.1170781876
129	0.1166554375
130	0.1163054383
131	0.1158532629
132	0.1155217736
133	0.1152097488
134	0.1149041116
135	0.1144665368
136	0.1141331547
137	0.1137724305
138	0.1134608528
139	0.113093991
140	0.1126866851
141	0.1123498687
142	0.1119366791
143	0.11163641
144	0.1112530209
145	0.1109567694
146	0.1107382077
147	0.1103591601
148	0.1099730044
149	0.1096711521
150	0.1093214797
151	0.1090475434
152	0.1087219563
153	0.1083853815
154	0.108106521
155	0.107866417
156	0.1074892159
157	0.1072432825
158	0.1070997486
159	0.1067479777
160	0.1064539286
161	0.1060421558
162	0.1058282227
163	0.1055450173
164	0.1051805466
165	0.1047804202
166	0.1043643564
167	0.1041171214
168	0.1038489339
169	0.1035836581
170	0.1033467997
171	0.1031342242
172	0.1029186193
173	0.1026163078
174	0.1024250423
175	0.1021389182
176	0.1018669269
177	0.1016062648
178	0.1013902377
179	0.1011476692
180	0.1007645642
181	0.1004011239
182	0.1002051592
183	0.1000262282
184	0.09980309676
185	0.09957353662
186	0.09944911839
187	0.09915371201
188	0.09885295844
189	0.09856629241
190	0.09819139074
191	0.09790232457
192	0.0977047009
193	0.09753282688
194	0.09723646585
195	0.09691545476
196	0.09663612051
197	0.09634860299
198	0.09608298713
199	0.09587686007
200	0.09563865942
201	0.09546494341
202	0.09526978462
203	0.09505983371
204	0.09478279452
205	0.09464483737
206	0.09431750651
207	0.09413928816
208	0.09392434109
209	0.09371670927
210	0.09342844694
211	0.09330037001
212	0.09312533612
213	0.09278921813
214	0.09251647664
215	0.09230656215
216	0.09213778944
217	0.09185938882
218	0.09160556755
219	0.0914543767
220	0.09131824821
221	0.09116741175
222	0.09100316381
223	0.09084657884
224	0.09072124672
225	0.09063688417
226	0.09047218876
227	0.09033970444
228	0.09009741503
229	0.08993244147
230	0.08969241315
231	0.08948794893
232	0.08925103122
233	0.0889933507
234	0.08887582497
235	0.0887172825
236	0.08846813912
237	0.08834386721
238	0.08816575768
239	0.08800607043
240	0.08783865366
241	0.08775747801
242	0.08751597859
243	0.08721567539
244	0.0870766876
245	0.08677445719
246	0.08653263707
247	0.08630862208
248	0.08606369899
249	0.08586449547
250	0.08568068158
251	0.08551330003
252	0.08533666949
253	0.0852601669
254	0.08503648892
255	0.08479235116
256	0.0846027967
257	0.08446686815
258	0.08433482383
259	0.08409658878
260	0.08398624351
261	0.08377002428
262	0.08352246709
263	0.08337347347
264	0.08325537531
265	0.08310890824
266	0.08294632126
267	0.08279279034
268	0.08264314533
269	0.08248879596
270	0.0823937443
271	0.0822360681
272	0.08218815453
273	0.08192998872
274	0.08178202194
275	0.0816836266
276	0.0815875093
277	0.08148032074
278	0.08136052745
279	0.08118261127
280	0.08109879386
281	0.0810025508
282	0.08092129072
283	0.08083110508
284	0.08058060522
285	0.08036293785
286	0.08026354057
287	0.0801479112
288	0.08001735919
289	0.07991446193
290	0.07975003407
291	0.07960279023
292	0.07954394873
293	0.07936534496
294	0.07929604855
295	0.07917217008
296	0.07906904706
297	0.0789976614
298	0.07891577906
299	0.07871925199
300	0.0786242697
301	0.07840912015
302	0.07832880922
303	0.07822185056
304	0.07815867217
305	0.07803186285
306	0.07791583965
307	0.07783013679
308	0.07764099674
309	0.07744096364
310	0.07728305143
311	0.077187358
312	0.0770671527
313	0.0769099666
314	0.07666417304
315	0.07659043367
316	0.07649533241
317	0.07632506658
318	0.07621843894
319	0.07614817838
320	0.07602452391
321	0.07595327811
322	0.07579783666
323	0.07558153337
324	0.07552521401
325	0.07533901217
326	0.07530439484
327	0.07515906677
328	0.07507165064
329	0.07499280336
330	0.0748958526
331	0.07482634253
332	0.07472536131
333	0.0745160524
334	0.07431433977
335	0.07424925438
336	0.07414534483
337	0.07402015434
338	0.07395579938
339	0.07371566056
340	0.07359531781
341	0.07354269261
342	0.07342432032
343	0.07333468367
344	0.0732622565
345	0.07315934335
346	0.07303335821
347	0.072870414
348	0.07265388361
349	0.07261407226
350	0.07249148738
351	0.07237000649
352	0.07231347366
353	0.07211599776
354	0.07202815504
355	0.07197595263
356	0.07191309289
357	0.07187990643
358	0.07182209406
359	0.07172239064
360	0.07162235936
361	0.07143535612
362	0.07137096517
363	0.07129912496
364	0.07112271962
365	0.07107081287
366	0.07087243892
367	0.070686863
368	0.07050876143
369	0.07043207651
370	0.07027393502
371	0.07022004205
372	0.07009290423
373	0.07001862927
374	0.06990856503
375	0.06985691614
376	0.06970981968
377	0.06953166701
378	0.06942890483
379	0.06930003612
380	0.06924620302
381	0.06918364792
382	0.06902156661
383	0.06891331128
384	0.06882740711
385	0.06869835692
386	0.06865394139
387	0.06848172781
388	0.06832135166
389	0.06826457148
390	0.06820813225
391	0.06805413777
392	0.06797705222
393	0.06779862097
394	0.06769517754
395	0.06760936991
396	0.06755299168
397	0.0675040892
398	0.0674501588
399	0.0674017038
400	0.06735205127
401	0.06718918409
402	0.06712443493
403	0.06707690778
404	0.06701970901
405	0.06691777097
406	0.06687282014
407	0.06680544332
408	0.06676710844
409	0.06652360152
410	0.06648181887
411	0.06636092838
412	0.06628954383
413	0.06621069564
414	0.06615581048
415	0.06601994272
416	0.06597006399
417	0.06579286885
418	0.06570096767
419	0.06563267433
420	0.06557375721
421	0.06553159383
422	0.06535646137
423	0.06529266935
424	0.0652409705
425	0.06513148179
426	0.06508462972
427	0.06500919207
428	0.06488865996
429	0.06474670439
430	0.06467600414
431	0.06449646173
432	0.06440787518
433	0.06435199409
434	0.06429512305
435	0.06424296111
436	0.06408448819
437	0.06388898101
438	0.06384147877
439	0.06365426645
440	0.0635986387
441	0.06354831156
442	0.06350769349
443	0.06345691087
444	0.06333190138
445	0.06324525269
446	0.06317963562
447	0.0630617338
448	0.06302107912
449	0.06291836279
450	0.06286647432
451	0.062811959
452	0.06269222319
453	0.06265706194
454	0.06257976818
455	0.06253269772
456	0.06249314895
457	0.06232671727
458	0.06221456522
459	0.06215465337
460	0.0620656774
461	0.06202419015
462	0.06198147314
463	0.06193689555
464	0.06185643303
465	0.06174248867
466	0.0615342491
467	0.06135199573
468	0.06130386169
469	0.06123997112
470	0.06110878901
471	0.06105289726
472	0.06101030693
473	0.06085902997
474	0.06074596459
475	0.06061313201
476	0.06056963281
477	0.06052669322
478	0.06041003639
479	0.0603336572
480	0.06029166485
481	0.06017827858
482	0.06012136729
483	0.0600744716
484	0.06001300963
485	0.05996626727
486	0.05987956209
487	0.05974136387
488	0.05960831656
489	0.0595574281
490	0.05950432063
491	0.05935734369
492	0.0593077943
493	0.05919415556
494	0.05915626019
495	0.05900350279
496	0.05892317123
497	0.05887435703
498	0.05882603179
499	0.05864355604
500	0.05856878449
501	0.05851452382
502	0.05837082172
503	0.05832735463
504	0.05828659549
505	0.05819215316
506	0.05806330258
507	0.05801730952
508	0.05785837787
509	0.05775525734
510	0.05769656955
511	0.05754215515
512	0.05736706061
513	0.05732970772
514	0.05723521359
515	0.05719546093
516	0.05704702214
517	0.05697679405
518	0.05684686037
519	0.05680904681
520	0.05676315296
521	0.05672976167
522	0.05668492518
523	0.05656829933
524	0.05644342454
525	0.05636051848
526	0.05623623397
527	0.05619052508
528	0.05615734793
529	0.0561193485
530	0.05608334516
531	0.05593796161
532	0.05578332601
533	0.05574456733
534	0.0557026029
535	0.05565969088
536	0.05551580073
537	0.05538444311
538	0.05524014714
539	0.05518967816
540	0.05504257212
541	0.05491886559
542	0.05487628354
543	0.05477420702
544	0.05464759012
545	0.05461064671
546	0.05457198741
547	0.05443350751
548	0.05433089929
549	0.05418479547
550	0.05413968335
551	0.05400217995
552	0.053917518
553	0.05380066533
554	0.05368577838
555	0.0535268507
556	0.05339441981
557	0.05335159204
558	0.05332130151
559	0.05328092301
560	0.05323743981
561	0.05320762757
562	0.05317859458
563	0.05310551118
564	0.05301553507
565	0.05285956247
566	0.05282638513
567	0.05270568143
568	0.05259285586
569	0.05251344656
570	0.05236106285
571	0.05233530834
572	0.05222684527
573	0.05209918234
574	0.0519834891
575	0.05193451877
576	0.05182869731
577	0.05180051899
578	0.05176769662
579	0.0517328253
580	0.05162219746
581	0.05149700454
582	0.05141291287
583	0.05134190738
584	0.05127276171
585	0.05116974905
586	0.05113535597
587	0.0510272333
588	0.05099397152
589	0.05095740815
590	0.0509245915
591	0.05088262092
592	0.05084932116
593	0.050770476
594	0.05063901408
595	0.05060986025
596	0.05056022705
597	0.05052786159
598	0.05042346521
599	0.05027977209
600	0.05015480206
601	0.05011967212
602	0.05005550164
603	0.05003252616
604	0.0500022049
605	0.04997481332
606	0.04988699852
607	0.04978146014
608	0.04966155026
609	0.04963654001
610	0.04953593068
611	0.04940380328
612	0.04929697866
613	0.04920743214
614	0.04917688413
615	0.04914803139
616	0.04912374364
617	0.04902993578
618	0.04900127055
619	0.04897785416
620	0.04890729217
621	0.04887741811
622	0.04885107338
623	0.04882708262
624	0.04880164706
625	0.04866641547
626	0.04859232193
627	0.0485643673
628	0.04850732442
629	0.04839219746
630	0.0483464848
631	0.04829858946
632	0.04826507403
633	0.04815845186
634	0.04811274058
635	0.04806390511
636	0.04796845627
637	0.04793954109
638	0.04790974261
639	0.04784844531
640	0.0477574937
641	0.04770158436
642	0.0476148686
643	0.04752166668
644	0.04745788491
645	0.04739181252
646	0.04728372033
647	0.0471923345
648	0.04714982669
649	0.04705119479
650	0.04701633217
651	0.04692756763
652	0.04685611262
653	0.04675720276
654	0.04667144859
655	0.04661834718
656	0.04658251926
657	0.04650946115
658	0.0463906002
659	0.04633036475
660	0.04624919049
661	0.04618417239
662	0.04615572691
663	0.04606575227
664	0.04595314708
665	0.04592974162
666	0.0458835639
667	0.04585803537
668	0.04579388808
669	0.04571518024
670	0.04569437417
671	0.0456076553
672	0.04553018748
673	0.04545231918
674	0.04537231169
675	0.04535270027
676	0.04533411676
677	0.04531272434
678	0.04521219781
679	0.04519160945
680	0.04516881027
681	0.04506857988
682	0.04500812445
683	0.04492214479
684	0.04489019569
685	0.04486509045
686	0.04481624536
687	0.04473756134
688	0.04466342361
689	0.04457339857
690	0.04453464316
691	0.04448694914
692	0.04441334249
693	0.04438702775
694	0.04431280959
695	0.04429259865
696	0.04423951206
697	0.04420594071
698	0.0441435454
699	0.04410031213
700	0.04407858343
701	0.0440604737
702	0.04398323211
703	0.04390514682
704	0.04382116631
