Feature,Seed,Fold,R²,MAE,MSE,RMSE,RSE
TC,0,1,0.8809600481992665,1.7205356861404038,7.24089283723643,2.690890714472892,0.3450216685959499
TC,0,2,0.8676861377431705,1.7556808968306281,7.602103119267258,2.7571911648029155,0.3637497247515516
TC,0,3,0.8707272745806702,1.7305957077509262,6.560634187362929,2.561373496263856,0.35954516464462405
TC,1,1,0.8894228547527663,1.5244365705890235,6.169082999819653,2.483763877630008,0.33253141993988133
TC,1,2,0.8166544045555955,2.0368486862443205,9.73425679322683,3.1199770501122006,0.4281887381101989
TC,1,3,0.8390747891950219,1.8836407784650635,9.48682386344166,3.0800688082316703,0.40115484641841004
TC,2,1,0.8481432115354575,1.6812852876040623,8.709831282178351,2.9512423286098266,0.38968806559162483
TC,2,2,0.8309376995048845,1.9606842521155385,10.006216833708175,3.1632604751597952,0.41117186247980964
TC,2,3,0.8860415427972642,1.6066266983821074,6.038689420098781,2.457374497324081,0.3375773351437204
TC,3,1,0.7884300501194675,1.969167132261987,10.443190669674925,3.231592590298926,0.45996733566692805
TC,3,2,0.7732885180440691,2.372538457679552,13.803985464754126,3.715371511000498,0.47614229171113437
TC,3,3,0.862501995172795,1.689778499439616,7.959466427223846,2.821252634420364,0.3708072340545759
TC,4,1,0.8883012620213886,1.601870205463482,6.093883820349082,2.4685793121447572,0.33421361130063426
TC,4,2,0.8102358609789291,2.1773933259317855,11.679699763047173,3.417557572747996,0.43561925924030376
TC,4,3,0.8590746718363187,1.7365005132693063,7.601437017486397,2.7570703686134665,0.3754002239792637
TC,5,1,0.8971512470061227,1.696656998564644,5.543379170381489,2.3544381857210626,0.3207004100307283
TC,5,2,0.8094226332922658,1.853164290015613,10.165771181848623,3.1883806519687425,0.43655167701857955
TC,5,3,0.8259252641700446,2.021105039814836,10.843969096955988,3.2930182351386983,0.4172226453944649
TC,6,1,0.810914676528785,2.1028558473853427,10.478826344852981,3.2371015345294594,0.43483942262772696
TC,6,2,0.9260243357175071,1.4316405615053653,3.93676646411031,1.9841286410185983,0.2719846765582445
TC,6,3,0.8403046117584138,1.8240540105524718,9.528709946665005,3.0868608563822577,0.39961905390207086
TC,7,1,0.8535458555018999,1.9310757984602198,9.268914590733656,3.044489216721527,0.3826932773097799
TC,7,2,0.866332168034504,1.9171275106982177,7.149372731322511,2.6738310962591694,0.36560611587539943
TC,7,3,0.9031421273088268,1.4229505571144856,5.069886851200592,2.2516409241263564,0.31121997476250335
TC,8,1,0.8580646625066469,1.669815484989794,6.745378097745242,2.5971865735339925,0.37674306562079285
TC,8,2,0.7756775452524992,2.3592813420992553,16.356747443383664,4.044347591810534,0.47362691514260546
TC,8,3,0.8623041457498442,1.7205106769685434,6.616240684115738,2.572205412504168,0.37107392019671204
TC,9,1,0.8360100331169282,1.8818889900360796,10.35942824667141,3.2186065691027554,0.4049567469286959
TC,9,2,0.8696653249080726,1.665922854719491,7.550660332283896,2.7478464899415136,0.3610189400736856
TC,9,3,0.8448738699970619,1.6442326587149891,7.5335176335179135,2.7447254204233094,0.393860546390392
TC,10,1,0.8476100631431959,1.7493182464863384,8.729681546890099,2.9546034500233866,0.3903715369450033
TC,10,2,0.9017193514196311,1.5128073853367745,5.467101209571741,2.338183313936643,0.3134974458913005
TC,10,3,0.8603476284760407,1.7831485220887389,7.91361514318221,2.813114847136926,0.3737009118586135
TC,11,1,0.788788361143464,2.3878653106124355,12.885526260623012,3.5896415225789626,0.4595776744539883
TC,11,2,0.7849150390467994,2.400102899992913,14.070503742464629,3.7510670138594735,0.4637725314776637
TC,11,3,0.8618571202078428,1.4832004723906256,5.828234685560921,2.414173706583874,0.3716757724040635
TC,12,1,0.8960293081707347,1.6248235963506934,6.48559443974202,2.5466830269474094,0.3224448663403797
TC,12,2,0.8576688097744778,1.7468112360344001,7.293378216055284,2.70062552310669,0.3772680614967588
TC,12,3,0.8235405016392832,2.02189534514508,9.918257276921613,3.1493264798876623,0.42007082541009305
TC,13,1,0.8544418984695061,1.8627122558634681,8.168339587144775,2.8580307183696916,0.38152077470367707
TC,13,2,0.8483726885531401,1.8248118860802947,8.059437287779518,2.8389148081229063,0.38939351746897366
TC,13,3,0.8765717642770219,1.7105801042108826,7.454555226149323,2.7303031381422325,0.35132354848910724
TC,14,1,0.8898931747212966,1.7446930141963168,6.613072861216636,2.5715895592447553,0.33182348512229115
TC,14,2,0.8641381492249315,1.7522935731916611,7.486065339339921,2.7360674953918664,0.3685944258600074
TC,14,3,0.8435098476310926,1.7760684721644602,8.567000018445322,2.9269438017231084,0.3955883622768842
TC,15,1,0.8675436732303622,1.747030959400573,8.378521069242618,2.894567509878223,0.3639454997243925
