iter	RMSE
0	0.182557515
1	0.1818719842
2	0.1810480637
3	0.1801763789
4	0.1792777872
5	0.1781958391
6	0.1773430899
7	0.1765187536
8	0.1756503705
9	0.1748728658
10	0.1741125638
11	0.1731065584
12	0.1723026428
13	0.1714599131
14	0.1704316593
15	0.1696746618
16	0.1689582717
17	0.1684190769
18	0.1674871367
19	0.1667149471
20	0.1658651878
21	0.1651320482
22	0.1642856055
23	0.1636026451
24	0.1627617092
25	0.1621363618
26	0.1615495025
27	0.1609210645
28	0.1603560714
29	0.1596984308
30	0.1591697538
31	0.1583690136
32	0.157703327
33	0.1572074579
34	0.1566077354
35	0.1559704692
36	0.1552373405
37	0.1546533825
38	0.1541674757
39	0.1535488913
40	0.1529063622
41	0.1521990831
42	0.1515388048
43	0.1508047036
44	0.1501557113
45	0.1497359373
46	0.1492069875
47	0.1487126224
48	0.148027704
49	0.1474491442
50	0.1468918653
51	0.1464370644
52	0.146005606
53	0.1453726884
54	0.1447683832
55	0.1442272996
56	0.1437615259
57	0.1431203683
58	0.1426239813
59	0.14205146
60	0.1414684318
61	0.1409861727
62	0.140564822
63	0.1401914446
64	0.1396359019
65	0.139176476
66	0.1384743949
67	0.1380852981
68	0.1377408486
69	0.1372046108
70	0.1367498768
71	0.1362678387
72	0.135897272
73	0.1353465405
74	0.1349356357
75	0.1345010416
76	0.1340207257
77	0.1334765288
78	0.1330991957
79	0.1326762994
80	0.1321872201
81	0.1317959572
82	0.1312914901
83	0.1308392806
84	0.1303829312
85	0.1299063027
86	0.1294942827
87	0.1291930555
88	0.1286816211
89	0.1283127317
90	0.1278365817
91	0.1273965982
92	0.126990344
93	0.1265828471
94	0.1261897612
95	0.1259162811
96	0.125581145
97	0.1252608496
98	0.1248688843
99	0.1244216082
100	0.1239762628
101	0.1236158612
102	0.1232361948
103	0.1229683561
104	0.1226198861
105	0.1223542182
106	0.1220142627
107	0.1215872723
108	0.1212791655
109	0.1208467694
110	0.1204304112
111	0.1199804539
112	0.1196824437
113	0.1194419549
114	0.1192092348
115	0.1188695058
116	0.1186611983
117	0.1182758817
118	0.117934703
119	0.1175700953
120	0.1172190933
121	0.116910816
122	0.1166707468
123	0.1164193052
124	0.1160025663
125	0.1157087695
126	0.1153920318
127	0.115098046
128	0.1147363663
129	0.1145243304
130	0.1140127381
131	0.1138131224
132	0.113406807
133	0.1130560467
134	0.1128418105
135	0.1125089865
136	0.1122198649
137	0.1120344507
138	0.1117938017
139	0.1114095118
140	0.1110712998
141	0.1106470452
142	0.1102698634
143	0.1098912379
144	0.1096004073
145	0.1092966551
146	0.1089350841
147	0.1088003778
148	0.1086209245
149	0.1084152657
150	0.1082099697
151	0.1077956283
152	0.1073551965
153	0.1070871801
154	0.1067560691
155	0.1065733436
156	0.1062774569
157	0.1060350375
158	0.1058054325
159	0.105480065
160	0.1053025131
161	0.105212116
162	0.1049412176
163	0.104654581
164	0.1043336139
165	0.1040098587
166	0.10376487
167	0.1036935227
168	0.103488096
169	0.1033064158
170	0.1029511991
171	0.1026654884
172	0.1024107043
173	0.1021917178
174	0.1019551114
175	0.1016592958
176	0.1014318085
177	0.1011574778
178	0.100851418
179	0.1006453924
180	0.1004192185
181	0.1002200272
182	0.0999348114
183	0.09970844395
184	0.09960055391
185	0.09946290891
186	0.0990883277
187	0.09883829041
188	0.0986370728
189	0.09849950323
190	0.09827740745
191	0.09804279203
192	0.09782120224
193	0.09751922104
194	0.09715902294
195	0.09697084024
196	0.09681077258
197	0.09664624598
198	0.09639265043
199	0.09616564108
200	0.09587351004
201	0.09565905565
202	0.09534559043
203	0.09511953721
204	0.09487678107
205	0.09461563771
206	0.09436043634
207	0.09410333086
208	0.09382478809
209	0.09359441406
210	0.09339266197
211	0.09316989638
212	0.09286542055
213	0.09272900717
214	0.09258399907
215	0.09235990029
216	0.09218015915
217	0.09210998113
218	0.09186985145
219	0.09169039874
220	0.09151100091
221	0.0912961511
222	0.09117818588
223	0.09088563632
224	0.09063288883
225	0.09046769944
226	0.0902900464
227	0.0902014716
228	0.09011546563
229	0.0898272683
230	0.08962903955
231	0.08953307286
232	0.08930441965
233	0.08911298636
234	0.08893716638
235	0.08864021006
236	0.08845065706
237	0.08822203407
238	0.08801155745
239	0.08784803924
240	0.08764380037
241	0.08739586992
242	0.08716480451
243	0.08690780533
244	0.08676281684
245	0.08651700667
246	0.0863330733
247	0.08609629331
248	0.08593355475
249	0.08570905002
250	0.08550809677
251	0.08528822388
252	0.08520841054
253	0.0849859212
254	0.0848322574
255	0.08473950404
256	0.08452655964
257	0.08427484105
258	0.08405986731
259	0.08388091159
260	0.08368568998
261	0.08358394435
262	0.08347754545
263	0.08333550602
264	0.08321135899
265	0.08294766688
266	0.08272990493
267	0.08261947371
268	0.08238692236
269	0.0822071566
270	0.08200716715
271	0.08191359857
272	0.08179966999
273	0.08162039881
274	0.08155413904
275	0.08147852012
276	0.08141801389
277	0.08128803307
278	0.08111446027
279	0.08087880712
280	0.08073222703
281	0.08052718665
282	0.08029137206
283	0.08016615845
284	0.07998291283
285	0.07981460148
286	0.07958978812
287	0.07948951004
288	0.07935767509
289	0.07920279898
290	0.07913903241
291	0.0789946218
292	0.07873637766
293	0.07853062116
294	0.07831952599
295	0.07821070457
296	0.07799736171
297	0.07788038181
298	0.07774506119
299	0.07760217378
300	0.07746919907
301	0.07732804595
