Feature,Seed,Fold,R²,MAE,MSE,RMSE,RSE
S_CS,51,1,0.627817511184081,0.06843814834884583,0.01126393981619191,0.10613170975816752,0.6100676100367228
S_CS,51,2,0.8210543342646985,0.052129334903494313,0.004784867688912609,0.06917273804695466,0.4230196989920227
S_CS,51,3,0.748518059058304,0.08146846675854892,0.012918687846184372,0.11366040579808068,0.5014797512778516
S_CS,52,1,0.5960009220101052,0.08415652211005385,0.015371213928804658,0.12398069982382201,0.6356092179868813
S_CS,52,2,0.8092732332270587,0.07014168470130182,0.008341089936365698,0.09132956770053002,0.4367227573334612
S_CS,52,3,0.7457311198108555,0.05825739493194893,0.006707085558525783,0.08189679821901331,0.5042508107967151
S_CS,53,1,0.6637621472689299,0.08734524530264123,0.015913810383878044,0.1261499519773117,0.5798602010235485
S_CS,53,2,0.6970438067838076,0.07333324394814998,0.010057852701984282,0.10028884634885518,0.5504145648656041
S_CS,53,3,0.539107061502273,0.07222290781086138,0.012457444173610633,0.11161292117676444,0.6788909621564622
S_CS,54,1,0.7455845273249408,0.06867976956764006,0.010173378140028737,0.10086316542736866,0.5043961465703908
S_CS,54,2,0.7492232059230084,0.06303674505523486,0.006822654630695945,0.08259936216882031,0.5007761916035861
S_CS,54,3,0.6108590919525945,0.09092126701077208,0.015962094000184283,0.12634118093552982,0.6238115965958035
S_CS,55,1,0.6883791143869904,0.06681594976657769,0.008997190336958574,0.09485352042469786,0.5582301367832174
S_CS,55,2,0.6683429474752773,0.07215775554982441,0.010623950270279167,0.10307254857758766,0.5758967377271056
S_CS,55,3,0.7777463587691866,0.07242273669943061,0.009935898298093195,0.09967897620909434,0.4714378445042499
S_CS,56,1,0.6002226727021194,0.0842486879927643,0.015218891655598196,0.12336487204872461,0.6322794692996766
S_CS,56,2,0.8671525763523962,0.057803140205136605,0.0047778776306899315,0.06912219347423758,0.3644824051276054
S_CS,56,3,0.6527190761167476,0.0734810718209691,0.010302260191089907,0.10150005020240092,0.5893054588948353
S_CS,57,1,0.7721460033214096,0.07493831125338273,0.010288844107907816,0.10143393962529414,0.47734054581461066
S_CS,57,2,0.7144063272227523,0.06967795625003122,0.008204243532603133,0.09057727933981641,0.5344096488437008
S_CS,57,3,0.5773433421980462,0.07662568005687072,0.01455328785108844,0.12063700862955962,0.6501204948330377
S_CS,58,1,0.730478925536438,0.07319503471577163,0.011590694098077756,0.10766008590967108,0.5191541914148069
S_CS,58,2,0.7346544129629256,0.06704721967201378,0.00873789532382569,0.09347671006098626,0.5151170614890119
S_CS,58,3,0.7600394589432201,0.0628534418592596,0.007288930688154438,0.08537523463015746,0.4898576742858887
S_CS,59,1,0.7861137625632242,0.06957353365265881,0.008194029300193938,0.09052087770340021,0.4624783642904561
S_CS,59,2,0.707501545868817,0.0728947635422135,0.009885537199410759,0.09942603883998778,0.5408312621614833
S_CS,59,3,0.5244446124783951,0.0835711143923523,0.016351332972135528,0.1278723307527298,0.6896052403524823
S_CS,60,1,0.7034519743709584,0.06921033887966403,0.008874185223764736,0.09420289392457504,0.5445622330175327
S_CS,60,2,0.7122290822286368,0.07391615406913345,0.012274336154403138,0.11078960309705572,0.5364428373753938
S_CS,60,3,0.6380969424783138,0.07023703786901521,0.012049355755838898,0.10976955750953403,0.601583790939954
S_CS,61,1,0.6170170990931475,0.06402597521005987,0.009589423104710046,0.09792559984350388,0.6188561229452711
S_CS,61,2,0.7457174115305729,0.06647528687805951,0.008914286086537129,0.0944154970676802,0.5042644033336351
S_CS,61,3,0.7756505552264956,0.07586615995541975,0.010711203267277423,0.10349494319664813,0.47365540720391275
