Feature,Seed,Fold,R²,MAE,MSE,RMSE,RSE
AD,19,3,0.7648210330733187,0.05734009834472188,0.007479240253364486,0.08648260087072131,0.48495254090135587
AD,20,1,0.8114429806636931,0.04684742588130666,0.005510869677638554,0.07423523205081636,0.43423152734031967
AD,20,2,0.8441229833762829,0.04547022117373094,0.004405980702643083,0.0663775617407199,0.3948126348329257
AD,20,3,0.7904104517155124,0.05591781856109204,0.006828226586761518,0.08263308409324632,0.4578095109152797
AD,21,1,0.841295896856322,0.041869359420179816,0.004066912512276014,0.06377234911994394,0.39837683560126586
AD,21,2,0.8384373188475918,0.05437575044621461,0.005666576908802931,0.07527666908679562,0.4019486051131515
AD,21,3,0.7068520462165089,0.06010866400010944,0.008916194597780367,0.09442560350763117,0.5414313934225565
AD,22,1,0.7224339872269554,0.051603563810571955,0.00621830486283732,0.07885622906807882,0.5268453404681915
AD,22,2,0.8717599198444536,0.04518804836283937,0.004460794524862988,0.06678917969898258,0.3581062414361783
AD,22,3,0.7435251768975123,0.059481929465541324,0.008827899123622529,0.09395690035129155,0.5064334340290811
AD,23,1,0.8441744544439223,0.04926862858516539,0.005652366603368574,0.07518222265515016,0.3947474452812555
AD,23,2,0.7025560883541355,0.06075504108865317,0.008059228730755869,0.08977320719878437,0.5453841871982212
AD,23,3,0.7892839460155865,0.04971322677535439,0.0055739551568432565,0.07465892550019225,0.4590381835799866
AD,24,1,0.8149717654583559,0.043372338385818214,0.004643389075953215,0.06814241759692134,0.4301490840878824
AD,24,2,0.8226003477157322,0.051687114549700534,0.005210752105684499,0.07218553944997917,0.42118838099390604
AD,24,3,0.8083197567532541,0.05522807854428941,0.006797476489293598,0.08244681006135773,0.43781302315799836
AD,25,1,0.8603485400391312,0.040012957493047396,0.004289568657259221,0.0654947987038606,0.37369969221404076
AD,25,2,0.8407839242925124,0.044737575056855404,0.004875034392589941,0.06982144650886245,0.3990188914167945
AD,25,3,0.7144771119465545,0.0592624232027847,0.008635015167191408,0.09292478230908807,0.5343434177132207
AD,26,1,0.8014971635847455,0.048197746449640415,0.006098347729560546,0.0780919184651046,0.44553657135554475
AD,26,2,0.8279472627826014,0.04521204668813849,0.004661865491275766,0.06827785505766687,0.4147924025550596
AD,26,3,0.8647210524753093,0.04769470299606461,0.004499358972299357,0.0670772612164462,0.3678028650305633
AD,27,1,0.8053164547857989,0.05049988195277076,0.006317881453717597,0.07948510208660235,0.4412295833397859
AD,27,2,0.8160826800057007,0.049636123384694295,0.005450189373423998,0.07382539788869409,0.42885582658312954
