iter	RMSE
163	0.1102495701
164	0.1099590527
165	0.1094211848
166	0.1091208405
167	0.1088245715
168	0.1085443991
169	0.1082062739
170	0.1077765302
171	0.1074173408
172	0.1071027628
173	0.106958263
174	0.1067912898
175	0.1064656163
176	0.1059785707
177	0.1055340091
178	0.1053129965
179	0.1050370708
180	0.1046156762
181	0.1041480749
182	0.1036825397
183	0.1033128647
184	0.1030026333
185	0.1027506904
186	0.1025367839
187	0.1023579515
188	0.101997606
189	0.1017352064
190	0.1011860428
191	0.1010174556
192	0.1007337906
193	0.1003858287
194	0.09995640304
195	0.09962675741
196	0.09927284216
197	0.09902601189
198	0.09878190987
199	0.09853053397
200	0.09817012915
201	0.09788024055
202	0.09757518528
203	0.09725816319
204	0.09694028401
205	0.09648823965
206	0.09632065241
207	0.09603584857
208	0.09586227677
209	0.09547908282
210	0.09530727457
211	0.09494092785
212	0.09479865534
213	0.09448449044
214	0.09413715601
215	0.09369451499
216	0.09360992318
217	0.09344899818
218	0.09316947367
219	0.09275953298
220	0.09261544555
221	0.09245135938
222	0.09221692001
223	0.09203553783
224	0.09178329547
225	0.09140324459
226	0.09120660194
227	0.09093931305
228	0.09079918371
229	0.09049919502
230	0.0903810636
231	0.09022962224
232	0.09005648173
233	0.08985435071
234	0.08974376507
235	0.08952064624
236	0.08936124888
237	0.08899697675
238	0.0888617269
239	0.08869810134
240	0.08854793689
241	0.08826085183
242	0.08794202875
243	0.08780004974
244	0.08739579214
245	0.087198687
246	0.08681477141
247	0.08643218258
248	0.08622668484
249	0.08607747681
250	0.08594664177
251	0.08565118224
252	0.08523378598
253	0.08500443226
254	0.08488393502
255	0.08473535286
256	0.08453701084
257	0.08425638659
258	0.08378648714
259	0.08333199018
260	0.08294192836
261	0.08263027877
262	0.08253025914
263	0.08243804957
264	0.08224530757
265	0.0820226258
266	0.08167515748
267	0.08158715277
268	0.08122810227
269	0.08112423648
270	0.0809128067
271	0.08068074163
272	0.0802427863
273	0.08003069814
274	0.07978392598
275	0.07965867086
276	0.07955027703
277	0.07947685239
278	0.07926032411
279	0.0789339303
280	0.07883244454
281	0.07857053131
282	0.07841642805
283	0.07833873125
284	0.0782408284
285	0.07797345565
286	0.07786584767
287	0.07769140889
288	0.0775398557
289	0.07725275625
290	0.07693867327
291	0.0768499411
292	0.07661023862
293	0.07626575098
294	0.07595547084
295	0.07568426277
296	0.07533588247
297	0.07506654902
298	0.07487470046
299	0.07466330992
300	0.07432383314
301	0.07426109717
302	0.0740348867
303	0.07382230366
304	0.07348784424
305	0.07332444574
306	0.07303910186
307	0.07283966011
308	0.07277794685
309	0.07257257042
310	0.07227092936
311	0.072110749
312	0.07190412697
313	0.07159620492
314	0.07151641613
315	0.07142747608
316	0.07121251011
317	0.07103833594
318	0.07099208766
319	0.07092457992
320	0.07069604717
321	0.07055999745
322	0.07050544991
323	0.07027719328
324	0.07020796632
325	0.07014322847
326	0.07004482381
327	0.06999023432
328	0.06968962594
329	0.06960468235
330	0.06944374093
331	0.06920483154
332	0.06897278556
333	0.06864869429
334	0.06841268734
335	0.06813961036
336	0.06791893101
337	0.06773205984
338	0.06754940645
339	0.06728856775
340	0.06717484392
341	0.06697555965
342	0.0669293271
343	0.06673259554
344	0.06668620093
345	0.06645115126
346	0.06631923747
347	0.06615944198
348	0.06597862288
349	0.06571534774
350	0.06565564223
351	0.06548335069
352	0.0653231805
353	0.06508759241
354	0.06504442004
355	0.06500190341
356	0.06483733838
357	0.06461310481
358	0.06448237924
359	0.06436858402
360	0.06420424096
361	0.06407275102
362	0.06387550536
363	0.06367168676
364	0.06358966731
365	0.06342979124
366	0.06333569132
367	0.06316457486
368	0.06300997683
369	0.06295612185
370	0.06291695917
371	0.06280260845
372	0.06275873054
373	0.06257621709
374	0.06236341669
375	0.06216029707
376	0.06210917026
377	0.06192917376
378	0.06173360997
379	0.06167641493
380	0.06162277111
381	0.06158893966
382	0.06143143949
383	0.0612175657
384	0.06104030823
385	0.06084251609
386	0.06063707899
387	0.06059462022
388	0.06045475769
389	0.06028811371
390	0.06006321537
391	0.05990707765
392	0.05975812262
393	0.05969880853
394	0.05956670372
395	0.05950210227
396	0.05938541646
397	0.05922669755
398	0.05905017886
399	0.05893859053
400	0.05888063498
401	0.05874551991
402	0.05866382609
403	0.05856918125
404	0.05853580812
405	0.05843807484
406	0.05837476336
407	0.05834202817
408	0.05827668177
409	0.05816475768
410	0.05799780382
411	0.05794509391
412	0.05788169829
413	0.05766412607
414	0.05762638165
415	0.05749583143
416	0.05743823389
417	0.05724892552
418	0.05713012443
419	0.05707127673
420	0.05693826106
421	0.05679399206
422	0.05662604079
423	0.0564541026
424	0.05627700598
425	0.05613396336
426	0.05608474838
427	0.05589507904
428	0.05577428721
429	0.05558684148
430	0.05547782555
431	0.05530640825
432	0.05512588826
433	0.05496741894
434	0.05481421304
435	0.05477172416
436	0.05471696573
437	0.05467745709
438	0.05456410042
439	0.05443182924
440	0.05439296248
441	0.05435479878
442	0.05421725822
443	0.05417055346
444	0.05402278749
445	0.05390510944
446	0.05380261266
447	0.05368803672
448	0.05365899729
449	0.05357242331
450	0.05350349415
451	0.05339148791
452	0.05319798259
453	0.053118202
454	0.05308717899
455	0.05304461994
456	0.05299878045
457	0.05291989877
458	0.05280039097
459	0.05275963682
460	0.05262453756
461	0.05242700898
462	0.05224668597
463	0.05220390859
464	0.0521079452
465	0.05208182667
466	0.05203968475
467	0.05199914451
468	0.05187367248
469	0.05183940114
470	0.05173200348
471	0.05157834347
472	0.05145520913
473	0.05134325441
474	0.05123420071
475	0.05104975671
476	0.05099039217
477	0.05082669763
478	0.05071703371
479	0.05061936237
480	0.05053279094
481	0.05038783639
482	0.05031132758
483	0.05027696813
484	0.05019810909
485	0.05016040898
486	0.05013682582
487	0.05002877989
488	0.04998954639
489	0.04987727651
490	0.0498434608
491	0.04979051774
492	0.04959732518
493	0.04952636045
494	0.04948995514
495	0.04939636973
496	0.04931466976
497	0.04924419988
498	0.0492091963
499	0.04917462976
500	0.04907622999
501	0.04899284752
502	0.04890615397
503	0.04877223844
504	0.04873593043
505	0.04866382176
506	0.0486310528
507	0.04853495859
508	0.04850266649
509	0.04841672209
510	0.04838545636
511	0.04828681489
512	0.04820262948
513	0.04807939228
514	0.0479734256
515	0.04794291213
516	0.04789001815
517	0.0477864202
518	0.04775922923
519	0.04766179515
520	0.04756992346
521	0.04751442425
522	0.04738154286
523	0.04735188918
524	0.04721632275
525	0.04714735172
526	0.04709065614
527	0.04699184958
528	0.04692486072
529	0.04684048863
530	0.04677535487
531	0.04666720529
532	0.04661991625
533	0.04659199747
534	0.04649971732
535	0.04640190933
536	0.04627154881
537	0.0461849739
538	0.04608207949
539	0.04606324771
540	0.04597297606
541	0.0459105991
542	0.04575982592
543	0.04561956349
544	0.04552732745
545	0.04533671275
546	0.04526320677
547	0.04520323675
548	0.04517979119
549	0.04512151652
550	0.04502787725
551	0.04494541947
552	0.04486037304
553	0.04481118749
554	0.04478037877
555	0.04465943112
556	0.04453234722
557	0.04442809078
558	0.04434263918
559	0.04424634296
560	0.04418794668
561	0.04413647016
562	0.04407155669
563	0.04395475303
564	0.04393405039
565	0.04387414535
566	0.04379539729
567	0.04373025235
568	0.04357823709
569	0.04348675172
570	0.04342655536
571	0.04328935575
572	0.04313900546
573	0.04310784278
574	0.04308005164
575	0.04300566072
576	0.04289975519
577	0.04280693514
578	0.04271974543
579	0.04264011046
580	0.04261813905
581	0.04254828751
582	0.04249364042
583	0.04241346833
584	0.04232628641
585	0.04227733936
586	0.04214113031
587	0.04206708377
588	0.04198486336
589	0.04191815589
590	0.0418629057
591	0.04176322539
592	0.04170162633
593	0.04163965893
594	0.04159493642
595	0.04153423302
596	0.04145991305
597	0.04140053871
598	0.04128334975
599	0.04121141433
600	0.04115076886
601	0.04101709471
602	0.04098407976
603	0.0409097346
604	0.04079609709
605	0.04070301914
606	0.04061261903
607	0.04057818199
608	0.04051314043
609	0.04049274776
610	0.04044384313
611	0.0404069766
612	0.04033942197
613	0.04025207182
614	0.04020512823
615	0.04015485129
616	0.04010757265
617	0.04003448629
618	0.03996862956
619	0.03989644045
620	0.03978330056
621	0.03973828402
622	0.03970661701
623	0.03959702057
624	0.03953718472
625	0.03946730175
626	0.03935922245
627	0.03929303083
628	0.03926233928
629	0.0391771752
630	0.03912530008
631	0.03911169024
632	0.03904693683
633	0.03896895296
634	0.03892150297
635	0.0388020996
636	0.0387708352
637	0.03870423888
638	0.03864805113
639	0.03854099016
640	0.03847415882
641	0.03838612424
642	0.03833865334
643	0.0382613386
644	0.03819804712
645	0.03810675182
646	0.038060052
647	0.03797784499
648	0.03792652331
649	0.03785867716
650	0.03783417915
651	0.03778909216
652	0.03767763552
653	0.03762311068
654	0.03755254609
655	0.03747687348
656	0.03743948488
657	0.03735770784
658	0.03731973918
659	0.03724545988
660	0.0371972996
661	0.03715778596
662	0.03712531822
663	0.03703113453
664	0.03694999903
665	0.0368663292
666	0.03680042727
667	0.03676181672
668	0.03669784514
669	0.03668565647
670	0.03660952319
671	0.03656838866
672	0.03655655198
673	0.03648109531
674	0.03645155086
675	0.03638979074
676	0.03631409664
677	0.03626696147
678	0.03621071381
679	0.03617510888
680	0.03612297597
681	0.03606216843
682	0.03601037534
683	0.03598835972
684	0.03594880968
685	0.0358566226
686	0.03578848605
687	0.03576478497
688	0.03567934206
689	0.03561695322
690	0.03557401947
691	0.03555079655
692	0.03548644613
693	0.03546169971
694	0.03540649504
695	0.03532848425
696	0.03524583574
697	0.03521187972
698	0.03517861705
699	0.0350993207
700	0.03505228974
701	0.03500812613
702	0.03494245769
703	0.0348797048
704	0.03485038398
705	0.03483365051
706	0.03476766635
707	0.03473809592
708	0.03469323125
709	0.03461282763
710	0.03458021178
711	0.03449694685
712	0.0344424183
713	0.03439247963
714	0.03435554886
715	0.03428857934
716	0.03425481735
717	0.03422234284
718	0.03416616913
719	0.03410269
720	0.03408145812
721	0.03402194713
722	0.03399888606
723	0.03393604933
724	0.0338882788
725	0.03387305486
726	0.03378939638
727	0.03377570723
728	0.03372772137
729	0.03370906223
730	0.03364743486
731	0.03359504232
732	0.03353997029
733	0.03346254684
734	0.03343095778
735	0.03339793843
736	0.03332330574
737	0.03329087355
738	0.03326912502
739	0.03321153195
740	0.03317971086
741	0.03312569773
742	0.03309134483
743	0.03304851402
744	0.03301986909
745	0.03298630224
746	0.03293143516
747	0.03285501901
748	0.03278059817
749	0.03272828661
750	0.03269021718
751	0.0326292614
752	0.03260068833
753	0.03252554417
754	0.03248535304
755	0.03241226272
756	0.03238046353
757	0.03235259413
758	0.03232200544
759	0.03226876579
760	0.03224163395
761	0.03219281154
762	0.0321398789
763	0.03213127419
764	0.03210358746
765	0.03205720421
766	0.03199456096
767	0.03194983446
768	0.03193120672
769	0.03189718526
770	0.03186863235
771	0.03179844589
772	0.03171744614
773	0.03168926347
774	0.03166750112
775	0.03164995195
776	0.03159594648
777	0.03158740545
778	0.03154445156
779	0.03150856043
780	0.03145727652
781	0.03144410442
782	0.03139896102
783	0.03138220977
784	0.03133120943
785	0.03127335097
786	0.03122836996
787	0.0311783193
788	0.03115531108
789	0.03111768034
790	0.0310928138
791	0.03104413102
792	0.03097421816
793	0.03092823706
794	0.03091326491
795	0.03086902934
796	0.03085451908
797	0.03082533104
798	0.03075607569
799	0.03074340195
800	0.03069423155
801	0.03064730832
802	0.03060405233
803	0.0305852065
804	0.03051337979
805	0.03046228253
806	0.03043644835
807	0.03042843029
808	0.03040284425
809	0.03034806518
810	0.0303399096
811	0.03029765236
812	0.03024468055
813	0.03021961394
814	0.03014335531
815	0.03009027932
816	0.03008325265
817	0.03003290391
818	0.02998527531
819	0.02993704099
820	0.02992053986
821	0.02990381829
822	0.02984035185
823	0.02979947277
824	0.02977000043
825	0.0297435522
826	0.02967060698
827	0.02966278779
828	0.02961742261
829	0.02954930134
830	0.02954141477
831	0.02950873876
832	0.02945358028
833	0.02939537016
834	0.02933428284
835	0.02930607723
836	0.02927965168
837	0.02922586931
838	0.02919638321
839	0.02914456085
840	0.02910787335
841	0.02909783294
842	0.02907489597
843	0.02905426119
844	0.02903756202
845	0.02897937029
846	0.02892745391
847	0.02889780648
848	0.0288915671
849	0.02886900664
850	0.0288140994
851	0.02879249523
852	0.02873764658
853	0.02871529164
854	0.02867434637
855	0.02865323086
856	0.02860796012
857	0.02855984254
858	0.02853818632
859	0.02846954426
860	0.0284268342
861	0.02838603277
862	0.02833370847
863	0.0282874278
864	0.02825252599
865	0.0282160388
866	0.02816426786
867	0.0281241679
868	0.02808539666
869	0.0280335506
870	0.02800663278
871	0.02799609408
872	0.02798885552
873	0.02798236386
874	0.02793597559
875	0.02791328154
876	0.02786697658
877	0.02784156633
878	0.02781936952
879	0.02777834967
880	0.02777290724
881	0.02775108849
882	0.02773507405
883	0.0277145932
884	0.02765670894
885	0.02761022108
886	0.02754783635
887	0.02746779323
888	0.02743600304
889	0.02738543951
890	0.02735087571
891	0.02732665605
892	0.02731922482
893	0.02727285824
894	0.02719981811
895	0.02716560861
896	0.02711717968
897	0.02709740001
898	0.02705959706
899	0.02703814703
900	0.02699521199
901	0.02694205867
902	0.02692357882
903	0.02688175648
904	0.02683620076
905	0.02681689219
906	0.02679678761
907	0.02677797895
908	0.02674339325
909	0.02670511875
910	0.0266947085
911	0.02665432692
912	0.02660789409
913	0.02657257467
914	0.02653655161
915	0.02651167496
916	0.02647942604
917	0.02645410953
918	0.02642059354
919	0.02637950264
920	0.02636132108
921	0.02635544923
922	0.02634080917
923	0.02631717115
924	0.02628988868
925	0.02624570497
926	0.02622112608
927	0.02618986916
928	0.02618136635
929	0.02615488376
930	0.02614428866
931	0.02613333906
932	0.0261107912
933	0.02610575544
934	0.02607135625
935	0.02606070011
936	0.02602108054
937	0.02601156065
938	0.02596870859
939	0.02594110445
940	0.02589758747
941	0.0258828563
942	0.02587495197
943	0.02584143053
944	0.02582214535
945	0.02578695726
946	0.02577026351
947	0.02575365275
948	0.02573201268
949	0.02572778149
950	0.02571158216
951	0.02567246694
952	0.02564898651
953	0.02564419453
954	0.02560021897
955	0.02558112804
956	0.02557275656
957	0.02555474823
958	0.02552289107
959	0.02549976588
960	0.02547263176
961	0.02545871243
962	0.02542675086
963	0.02541410942
964	0.02538307818
965	0.02533787168
966	0.02531119478
967	0.02527360019
968	0.02522960297
969	0.02521409755
970	0.02520435243
971	0.02518392956
972	0.02517731619
973	0.02516333285
974	0.02514694349
975	0.02512932242
976	0.02509106513
977	0.0250574481
978	0.02501399762
979	0.02499517597
980	0.02495172484
981	0.02491691672
982	0.02491040277
983	0.02488887408
984	0.0248798678
985	0.02484138876
986	0.02483664987
987	0.02482205244
988	0.02479262005
989	0.02476044153
990	0.02474294615
991	0.02470582878
992	0.02467188216
993	0.0246396946
994	0.02460442529
995	0.02460029538
996	0.02458745881
997	0.02456728593
998	0.02451650057
999	0.02449216703
1000	0.02448715364
1001	0.02447368292
1002	0.02445373337
1003	0.0244414474
1004	0.02443215162
1005	0.02441349451
1006	0.02440907286
1007	0.02438859292
1008	0.02438236849
1009	0.02434330716
1010	0.02432262705
1011	0.02428984074
1012	0.02425219071
1013	0.02421106054
1014	0.02417852784
1015	0.02414009955
1016	0.02410887066
1017	0.02410475721
1018	0.02409702422
1019	0.02407025821
1020	0.02406588218
1021	0.02402184551
1022	0.0239991804
1023	0.02396070881
1024	0.02391724566
1025	0.02388512497
1026	0.02385396781
1027	0.02384452441
1028	0.02383204446
1029	0.02379838221
1030	0.02376722953
1031	0.02376249098
1032	0.02373583026
1033	0.02370342027
1034	0.02369598906
1035	0.02364271718
1036	0.02363871596
1037	0.02359303914
1038	0.02356292893
1039	0.02353251049
1040	0.02349361341
1041	0.02346981946
1042	0.02343027912
1043	0.0234196787
1044	0.02337551553
1045	0.02336400035
1046	0.02335137771
1047	0.02331771822
1048	0.02328552525
1049	0.02324318961
1050	0.0232155853
1051	0.02318553926
1052	0.02316685308
1053	0.02313385405
1054	0.02311534558
1055	0.02307390475
1056	0.02304619391
1057	0.02302558661
1058	0.0230057803
1059	0.0229966817
1060	0.02296266271
1061	0.02295394771
1062	0.02292654532
1063	0.02288324421
1064	0.02284335684
1065	0.02281600198
1066	0.0228054466
1067	0.02277864117
1068	0.02274915251
1069	0.02273198034
1070	0.02269109592
1071	0.02263842547
1072	0.02260613654
1073	0.02257638641
1074	0.02255089416
1075	0.02252326132
1076	0.02248421534
1077	0.02245556616
1078	0.02242735756
1079	0.02237750738
1080	0.02233971129
1081	0.02231132403
1082	0.02229199803
1083	0.02226421395
1084	0.02225538915
1085	0.0222413357
1086	0.02219382942
1087	0.02218131615
1088	0.02215372014
1089	0.02213507891
1090	0.02212700257
1091	0.0221234832
1092	0.02210161349
1093	0.02207985422
1094	0.02205941585
1095	0.02203753459
1096	0.0220157944
1097	0.02199058685
1098	0.0219657609
1099	0.02194191885
